av,bv,desc,numOfComments,partsDict,pic,pubdate,related,title,viewseo
42541672,BV1Kb411r7Gi,日常玩：皇子，酒桶\r\n最近常玩：太多啦！\r\n一辈子玩一把：德莱文、潘森\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,62,"{0: '螳螂vs瞎子31-3', 1: '酒桶vs皇子10-1', 2: '皇子vs豹女25-5', 3: '卡牌vs螳螂12-0', 4: '皇子vs千珏21-10', 5: '老鼠vs大虫子25-4', 6: '瑞雯vs瞎子8-1', 7: '狗头vs男枪4-3 输', 8: '螳螂vs狮子29-2 彩蛋局', 9: '瞎子vs皇子27-1 1打5下播'}",http://i0.hdslb.com/bfs/archive/c90fec55420e7494e3b05a6e642ba7e1629ed1b5.png,1549192919,"['无敌！16分钟一打五，少林功夫太强辣', '史诗级丧心病狂！我帮你把队友杀了，快去吃兵升16级', '你逗我！？腾讯心悦会员玩皇子居然隐藏3大特权', '卡莎风女：5分钟搞我们4次！你还是个人？', '好羡慕这个锐雯，0-14也能赢游戏', '双排vs五黑！感觉自己在打S9比赛，团战场面一度混乱', '我是卡莎，我报警了，这死歌开了秒人挂！一R秒我1500血', '我们是冠军！50血基地翻盘！观众：刚才说要日猪的出来！', '当你用职业级意识预言对面！赵信：我难道在玩恐怖游戏？生化危机开门杀？', '叶音符半肉暴击流诺手打野，暴扣！有生之年一辈子仅这一次', '【叶音符直播】34杀0死 电甲无尽稳得呀 01.05周六', '「叶音符」22杀一刀流小丑！尽整些花的？', '排位日常，己方血崩的超鬼上单vs敌方超神的怪物上单，我们什么场面没见过', '【叶音符】残血反身杀三个，阿木木是你能追的？ 01.12周六', '笑出猪叫，王者打野完美融入人机分段，一把游戏够半期主播真会玩', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '当你在钻石局37杀不死，而对面放弃翻盘只想杀你一次', 'AP酒桶3个四杀，五杀被抢断只能呐喊2个字：____！', '【叶音符直播】剑圣螳螂老鼠 酒桶瞎子木木 卡牌皇子 02.16周六', '神超狗头：500层算什么！我20分钟10000层！', '史诗级舔狗！分奴劫：给您出骑士之誓，你是我大哥', '【叶音符直播】皇子瞎子人马 豹女酒桶螳螂 04.15 周一', '叶音符：抱歉，打野并不喜欢给惩戒中单当狗', '【叶音符直播】吸血鬼皇子酒桶 木木瞎子人马螳螂 04.27 周六', '「叶音符」31杀穿甲螳螂！哇，好秀的身法，好帅的螳螂', '【叶音符直播】 人马皇子豹女酒桶瑞雯 03.27周三', '恐怖如斯！职业级的完美几何桶教室，看过的都说6', '【叶音符直播】螳螂皇子酒桶 人马瞎子泰坦 05.10 周五', '【叶音符直播】生化危机2打码录播 01.26周六', '大龙：什么？这次秒我只要7秒！5杀核弹流阿木木一点也不强嘛（哼 傲娇）', '【叶音符直播】大嘴皇子狮子狗 螳螂酒桶男枪10.09 周三']",【叶音符直播】螳螂瑞雯 卡牌老鼠 瞎子狗头 皇子酒桶 02.02周六,15423
42585451,BV1Tb411r7zs,完整录播：av42541672的P10\r\n\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,58,{0: '190202瞎子vs皇子27-1'},http://i0.hdslb.com/bfs/archive/11c751fce2870481fa1ab172d5e4b0d5afd809df.png,1549222522,"['我们是冠军！50血基地翻盘！观众：刚才说要日猪的出来！', '叶音符：双辅助也太给劲了吧？配合上我的征服者攻速鞋+三项不是等于无敌？', '当你在峡谷之巅出了这些装备，赵信：我要自寻短剑了', '叶音符：什么叫版本之子？64固定护甲穿透的同时满攻速，杀人真的比刷野简单！', '叶音符：20分钟775的射程你们见过没？这英雄顺风随便一打五', '叶音符：30人头五杀！我说螳螂是版本之子那就是版本之子，你知道为什么吗？', '无尽电刀太肉啦！1次不死，优秀的打野就是不会有死亡', '进来学透视，9分钟让剑圣出门暴毙6次，29杀戒网瘾', '叶音符：说出来你可能不信，这英雄刷野比木木蜘蛛还快，伤害不是一个量级', '大龙：什么？这次秒我只要7秒！5杀核弹流阿木木一点也不强嘛（哼 傲娇）', '【叶音符】17秒单挑大龙不掉血，亚索：设计师我被法师站撸啦？！', '叶音符：只有这个英雄配得上暴力美学四个字！详细连招+英雄细节详解', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '叶音符：抱歉，打野并不喜欢给惩戒中单当狗', '叶音符：螳螂孤立无援Q不加伤害？你这个问题就像在跟一个厨子说扬州炒饭不加米饭一样', '当你用职业级意识预言对面！赵信：我难道在玩恐怖游戏？生化危机开门杀？', '一R千血！这个版本也能核弹流皇子？意识+操作的完美结合体！', '【叶音符直播】偷男皇子 酒桶木木 死歌凯隐 01.27周日', '【叶音符】最极致的翻盘！掉两路+门牙塔全破+掉线5分钟 01.06周日', 'K头宗师叶音符在线教学，EQ+A+R教科书连招爆炸伤害拿下三杀', '卡莎风女：5分钟搞我们4次！你还是个人？', '当你在钻石局37杀不死，而对面放弃翻盘只想杀你一次', '叶音符：这个下路双人组有点不长记性呀，给他们上一课吧', '【叶音符】37杀不死皇子，钻三局屠杀 01.13周日', '【叶音符】残血反身杀三个，阿木木是你能追的？ 01.12周六', '劫EZ露露吵架送头，所有人以为都输了，2V8强迫翻盘了解一下', '【叶音符】叶师傅有抖音号啦 01.10周四', '好羡慕这个锐雯，0-14也能赢游戏', '【叶音符直播】杰斯千珏木木 酒桶卡牌瞎子 02.12周二', '【叶音符直播】5杀皇子+5杀木木 01.24周四', '恐怖如斯！职业级的完美几何桶教室，看过的都说6', '【叶音符直播】初一晚上 亚索鳄鱼 蜘蛛木木 皇子酒桶 螳螂瞎子 02.05周二', '【叶音符】艾克打野了解一下 01.07周一', '【叶音符直播】螳螂豹女 瞎子木木 皇子卡牌老鼠 02.03周日', '史诗级舔狗！分奴劫：给您出骑士之誓，你是我大哥']",无敌！16分钟一打五，少林功夫太强辣,21777
42494161,BV16b41167AM,完整录播：av42470328的P11\r\n\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,140,{0: '190201皇子vs千珏26-0_1'},http://i2.hdslb.com/bfs/archive/6ed66273cb0382f404964eafbd1025374ddecbfe.png,1549158634,"['[Faker] 指向技全空也能殺到人？！大魔王誓言跨年前破完造橋遊戲！ - LoL英雄聯盟', '「叶音符」E闪QR瞬间五杀！能不能秀就在这一念之间', '「叶音符」自带透视不奇怪，穿甲刀劈大动脉', '「叶音符」最强皇子一保四，跟着我走有肉吃', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '30层黑暗收割！咋一碰就碎？', '英雄联盟：拆塔需要仪式感', '「叶音符」对面叶音符带黑暗收割？用征服者盲僧制裁他！', '【叶音符】皇子大逆风仅剩基地极限翻盘，神预言，逆风翻盘思路清晰。(探索皇子最强之道④)', '「叶音符」真正的猎人，从不休息！', '让我a一下就好了！！！！', '叶音符：喜欢挡技能的辅助？上一次喜欢挡技能的已经被我愉悦送走戒了网瘾了', '【叶音符直播】艾克皇子木木男枪 拳女酒桶螳螂龙女 01.31周五', '「叶音符」版本最强打野，不是相对是绝对', '【斗鱼嘉年华】PDD大司马周淑怡解说：余小C辛巴小米粥浪子彦大湿兄 VS 草莓骆歆叶音符王纪超南波儿', '【lol赏金术士】光速血怒平A秒杀流诺克', '「叶音符」28杀暴击牌！没有一张黄牌解决不了的事', '「叶音符」大嘴打野首秀！一顿嘴炮，疯狂输出', '叶音符：就我一个人觉得杀亚索有一种莫名的快感吗？不知道为什么，就很奇妙的感觉，虽然我不玩亚索', '「叶音符」27杀大风车！进进出出的当自己家呢？', '【英雄联盟】被安排好了，25分钟打野人马黑暗收割322层素质3件套舒服结束对面 ？', '【叶音符直播】皇子酒桶拳女艾克 人马螳螂龙女男枪 02.02周日', '当皇子出了这些装备时……队友：现在皇子都出暴击不出穿甲了？我也要去玩皇子！', '「叶音符」24杀AP泰坦，峡谷上演悬疑大案', '一刀上千伤害！瞬秒脆皮——当亚索把AD拉满会发生什么呢', '当你用职业级意识预言对面！赵信：我难道在玩恐怖游戏？生化危机开门杀？', '【张嘉文】7-1代练豹女就这？纯穿甲一碰就碎咯！全是谬杀', '【叶音符直播】男枪岩雀瞎子酒桶 木木皇子人马 06.13 周四', '玩了4000个小时的虚空大眼！到底有多变态？', '《装备分析！》玩诺手千万不要再随意出装备了！懂得正确的出装思路让你变得更强！', '最强的穿甲！40%真实伤害+85%额外护甲穿透！新版本亚索击杀集锦  27 （英雄联盟）', '【叶音符直播】凯隐老鼠人马奥拉夫 皇子龙女螳螂男枪 挖石油 02.24周一']",100点穿甲！拳头：卧槽黑暗收割我不是削了吗？,103786
42369695,BV19b411k79P,完整录播：av42113738 的 P5\r\n\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,88,{0: '190129皇子vs赵信26-1'},http://i2.hdslb.com/bfs/archive/31b63b3bf7984e2e3eb370ebdd0a4163187a7e80.png,1549028630,"['叶音符：就我一个人觉得杀亚索有一种莫名的快感吗？不知道为什么，就很奇妙的感觉，虽然我不玩亚索', '「叶音符」冷不丁掏出一只岩雀，然后一个人打出五个人的伤害', '叶音符：这把打完分手吧？搞不懂你们这些七夕顶着情侣id双排的人，给你们安排安排', '「叶音符」德莱文打野，斧子全白给；打野德莱文，斧子找不着人', '叶音符：这个人玩个皇子带余震虚弱来狙击我?就这？建议再去斗鱼12313进修一个月', '叶音符：这个下路双人组有点不长记性呀，给他们上一课吧', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '我是卡莎，我报警了，这死歌开了秒人挂！一R秒我1500血', '你逗我！？腾讯心悦会员玩皇子居然隐藏3大特权', '无敌！16分钟一打五，少林功夫太强辣', '恐怖如斯！职业级的完美几何桶教室，看过的都说6', '叶音符：大师局一眼识破卡莎是演员，水友破案提示雪人是导演', '大龙：什么？这次秒我只要7秒！5杀核弹流阿木木一点也不强嘛（哼 傲娇）', '你被单杀就怪打野，你怎么不去找个24小时的保镖啊，没你我们不一样赢，挂机纯弟弟行为', '史诗级丧心病狂！我帮你把队友杀了，快去吃兵升16级', '史诗级舔狗！分奴劫：给您出骑士之誓，你是我大哥', '「叶音符」敢玩圈子妈打野？也不看看我手里扛的是什么', '「叶音符」33杀超凶豹女！我的字典里没有坦克，喵~', '好羡慕这个锐雯，0-14也能赢游戏', '【叶音符直播】男刀龙女泰坦男枪蜘蛛 皇子梦魇老鼠木木凯隐 08.25 周日', '「叶音符」盲僧这个英雄，并不在于他的Q', '【叶音符】再也不让蓝了，国服第一皇子惨遭蓝BUFF暴扣，巅峰科比双手骨折', '当你在峡谷之巅出了这些装备，赵信：我要自寻短剑了', '叶音符：这英雄上限更高了，下限更低了，对我来说就是更猛了，你们懂我意思吧', '卡莎风女：5分钟搞我们4次！你还是个人？', '无解连招E闪几何桶，吹瓶伏特加，100%包会', '叶音符：双辅助也太给劲了吧？配合上我的征服者攻速鞋+三项不是等于无敌？', '【叶音符直播】大师冲分 火男皇子酒桶 01.31周四', '超神解说：德邦总管赵信，一套9伤最高伤害，整场节奏详解', '【叶音符直播】5杀皇子+5杀木木 01.24周四', '核弹流酒桶，你就是躲泉水里面又有什么用呢？巅峰科比化身巅峰纳什？', '当你在钻石局37杀不死，而对面放弃翻盘只想杀你一次']",当你用职业级意识预言对面！赵信：我难道在玩恐怖游戏？生化危机开门杀？,30667
42885125,BV1Fb4116715,日常玩：皇子，酒桶\r\n最近常玩：太多啦！\r\n一辈子玩一把：德莱文、潘森\r\n\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,47,"{0: '皇子vs螳螂13-8', 1: '狮子vs千珏13-2', 2: '老鼠vs梦魇13-6 输', 3: '酒桶vs螳螂18-0', 4: '皇子vs瞎子11-3', 5: '凯隐vs龙女12-1', 6: '木木vs蜘蛛12-1', 7: '瞎子vs男枪29-1', 8: '皇子vs酒桶24-4', 9: '螳螂vs赵信21-1', 10: '皇子vs豹女22-2', 11: '皇子vs潘森17-7'}",http://i0.hdslb.com/bfs/archive/c90fec55420e7494e3b05a6e642ba7e1629ed1b5.png,1549539178,"['史诗级丧心病狂！我帮你把队友杀了，快去吃兵升16级', '我们是冠军！50血基地翻盘！观众：刚才说要日猪的出来！', '无敌！16分钟一打五，少林功夫太强辣', '笑出猪叫，王者打野完美融入人机分段，一把游戏够半期主播真会玩', '双排vs五黑！感觉自己在打S9比赛，团战场面一度混乱', '恐怖如斯！职业级的完美几何桶教室，看过的都说6', '史诗级舔狗！分奴劫：给您出骑士之誓，你是我大哥', '【主播真会玩联盟篇】2018年度篇：主播搞笑贺新年！', '当一个王者螳螂打钻石局是如何做到像开了外挂一样', '你逗我！？腾讯心悦会员玩皇子居然隐藏3大特权', '余霜直播看自己尬舞，虽然只有2秒，但是你们都给我看', '路人局惊现切后排VN 宛如uzi附体！！    录播2.7', '天堂劫三级对线单杀,佯装回城暗中秒杀,钻一与王者的差别！', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '当你在钻石局37杀不死，而对面放弃翻盘只想杀你一次', '【叶音符】黑色玫瑰华贵人机2开播 01.08周二', '神超2019.2.2直播', '好羡慕这个锐雯，0-14也能赢游戏', '排位日常，己方血崩的超鬼上单vs敌方超神的怪物上单，我们什么场面没见过', '卡莎风女：5分钟搞我们4次！你还是个人？', '大司马2.7日录播（今日份慈善赌王已上线）', '想抢龙？劳资瞬秒大龙4000血让你来抢', '对方过于菜气的神超爆脏话？上单剑姬11级对面才升6级,这怎么玩？', '「叶音符」95%暴击老鼠打野！漫不经心的操作蕴藏着10000个细节', '神超2019.2.7直播', 'VN骂狮子野狗后  复活甲金身都救不了她']",【叶音符直播】初二 螳螂狮子 老鼠酒桶 皇子凯隐木木 02.06周三,13845
42641172,BV1ib411r7Gy,日常玩：皇子，酒桶\r\n最近常玩：太多啦！\r\n一辈子玩一把：德莱文、潘森\r\n\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,45,"{0: '螳螂vs木木22-2 五杀五杀', 1: '皇子vs瞎子21-5', 2: '瞎子vs皇子20-7 输', 3: '豹女vs皇子11-9 上', 4: '豹女vs皇子11-9 下', 5: '老鼠vs赵信30-5', 6: '皇子vs青钢影30-6', 7: '木木vs螳螂24-8 上', 8: '木木vs螳螂24-8 下', 9: '卡牌vs剑圣20-5', 10: '皇子vs人马34-9', 11: '皇子vs剑圣30-9'}",http://i0.hdslb.com/bfs/archive/c90fec55420e7494e3b05a6e642ba7e1629ed1b5.png,1549282909,"['无敌！16分钟一打五，少林功夫太强辣', '史诗级丧心病狂！我帮你把队友杀了，快去吃兵升16级', '你逗我！？腾讯心悦会员玩皇子居然隐藏3大特权', '恐怖如斯！职业级的完美几何桶教室，看过的都说6', '劫EZ露露吵架送头，所有人以为都输了，2V8强迫翻盘了解一下', '【英雄联盟CG】决战峡谷之巅', '卡莎风女：5分钟搞我们4次！你还是个人？', '撸妹儿拜年之歌', '当你在钻石局37杀不死，而对面放弃翻盘只想杀你一次', '双排vs五黑！感觉自己在打S9比赛，团战场面一度混乱', '神超：赵信打野，两级连续抓了三次上，对面剑魔打出两个：我错了。你还是个人嘛？', '我们是冠军！50血基地翻盘！观众：刚才说要日猪的出来！', '你绝对没有看过的《RISE》！神还原！', '走位说-余小c', '笑出猪叫，王者打野完美融入人机分段，一把游戏够半期主播真会玩', '「叶音符」36杀真三星，利爪之下皆蝼蚁', '【沈若旋李青】你以为这样就能杀得了我吗', '进来学透视，9分钟让剑圣出门暴毙6次，29杀戒网瘾', '好羡慕这个锐雯，0-14也能赢游戏', '当你用职业级意识预言对面！赵信：我难道在玩恐怖游戏？生化危机开门杀？', '大司马2019.02.03（回首掏还是强啊）', '【旭旭宝宝】旭，你真猛！', '史诗级舔狗！分奴劫：给您出骑士之誓，你是我大哥', '我是卡莎，我报警了，这死歌开了秒人挂！一R秒我1500血', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '【彩虹六号】当TAKERA遇到毛子队友', '【包桑】遇到取ID恶心炫爹的打野，护短王子上线：直播又不是什么高贵的职业，只要有人看，狗都可以开直播']",【叶音符直播】螳螂豹女 瞎子木木 皇子卡牌老鼠 02.03周日,19376
42787031,BV18b411z7tC,完整录播：av42641172的P11\r\n\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,57,{0: '190203皇子vs人马34-9'},http://i2.hdslb.com/bfs/archive/cd4b58030a76fcb30a8cc1d1d6eea6ff7f71cbaa.png,1549439653,"['叶音符：就我一个人觉得杀亚索有一种莫名的快感吗？不知道为什么，就很奇妙的感觉，虽然我不玩亚索', '一辈子一把系列，刷野Gank教科书，四杀呼叫网管惨遭打脸，哦，那没事了!', '叶音符：大师局一眼识破卡莎是演员，水友破案提示雪人是导演', '无尽电刀太肉啦！1次不死，优秀的打野就是不会有死亡', '天使现在好强，被人开发出打法了，但是并不影响我一骑当千！', '叶音符：虽然他嘴臭，但是我就要帮他抓，用爱来感化他，毕竟我是正能量主播', '叶音符：一个打野刀秒人，几年前野区独一份的英雄', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '劫EZ露露吵架送头，所有人以为都输了，2V8强迫翻盘了解一下', '好羡慕这个锐雯，0-14也能赢游戏', '【叶音符直播】华贵人机热热手，继续冲大师 01.21周一', '当你在钻石局37杀不死，而对面放弃翻盘只想杀你一次', '【叶音符】再也不让蓝了，国服第一皇子惨遭蓝BUFF暴扣，巅峰科比双手骨折', '四杀？抢大龙？我全都要，看到就是赚到，我这个劫还可以吧？', '无敌！16分钟一打五，少林功夫太强辣', '【叶音符直播】猛男打野1夜3次......5杀 18.12.30周日', '叶音符：双辅助也太给劲了吧？配合上我的征服者攻速鞋+三项不是等于无敌？', '叶音符：抱歉，打野并不喜欢给惩戒中单当狗', '一R千血！这个版本也能核弹流皇子？意识+操作的完美结合体！', 'K头宗师叶音符在线教学，EQ+A+R教科书连招爆炸伤害拿下三杀', '一辈子一把的凯隐，看到就是赚到，当你看到我的时候你已经死了', '卡莎风女：5分钟搞我们4次！你还是个人？', '当你用职业级意识预言对面！赵信：我难道在玩恐怖游戏？生化危机开门杀？', '「叶音符」开局就送一血，昔日灭霸沦为工具人？', '你逗我！？腾讯心悦会员玩皇子居然隐藏3大特权', '【叶音符】峡谷之巅冲大师第1天 7胜5负白金2 01.14周一', '一套秒杀！飞天躲大+E惩杀人，美与凶残的极致！猪年需要一把精彩的蛛蛛打野', '我们是冠军！50血基地翻盘！观众：刚才说要日猪的出来！', '叶音符：稻梦空间组合之无限恐惧，反野一定要做到这一点才叫做反野', '一辈子一把男枪，恶霸流反野教学，享受穿甲带来的秒杀快感', '【叶音符直播】老鼠千珏 皇子酒桶 凯隐蜘蛛 01.28周一', '【叶音符直播】生化危机2无码录播 01.28周一', '当你在峡谷之巅出了这些装备，赵信：我要自寻短剑了']",笑出猪叫，王者打野完美融入人机分段，一把游戏够半期主播真会玩,28058
42640609,BV1vb411r7dd,完整录播：av42541672的P9\r\n\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,131,{0: '190202螳螂vs狮子29-2'},http://i2.hdslb.com/bfs/archive/0ea56fcc30c8a60bed9f67529c08b825ffaa3ec1.png,1549278571,"['双排vs五黑！感觉自己在打S9比赛，团战场面一度混乱', '好羡慕这个锐雯，0-14也能赢游戏', '「叶音符」36杀老螳螂，一成实力有点狂', '史诗级舔狗！分奴劫：给您出骑士之誓，你是我大哥', '当你在钻石局37杀不死，而对面放弃翻盘只想杀你一次', '叶音符：二拖三，五杀四杀拿不停，32杀螳螂带领全队绝境翻盘，服！', '叶音符：抱歉，打野并不喜欢给惩戒中单当狗', '一Q千血，EQ秒人？5个打一个被反杀三个，你们会不会玩游戏？', '无尽电刀太肉啦！1次不死，优秀的打野就是不会有死亡', '我是卡莎，我报警了，这死歌开了秒人挂！一R秒我1500血', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '排位日常，己方血崩的超鬼上单vs敌方超神的怪物上单，我们什么场面没见过', '【叶音符直播】老鼠酒桶螳螂 木木千珏瞎子 皇子凯隐 02.15周五', '无敌！16分钟一打五，少林功夫太强辣', '「叶音符」国服第一“神钩”教你如何提高出钩命中率', '【叶音符直播】剑圣奥拉夫螳螂 酒桶凯隐皇子 千珏瞎子老鼠 02.22周五', '【叶音符直播】盖伦劫男刀男枪 皇子老鼠螳螂 02.28周五', '【每周符报】叶师傅带妹局，在暧昧的气氛中疯狂屠杀！', '【叶音符直播】剑圣螳螂老鼠 酒桶瞎子木木 卡牌皇子 02.16周六', '进来学透视，9分钟让剑圣出门暴毙6次，29杀戒网瘾', '我手上的螳螂依稀可以看到老版本狮子狗的影子，秒你就没有反应时间', '劫EZ露露吵架送头，所有人以为都输了，2V8强迫翻盘了解一下', '叶音符：要来一杯吗，里面装的是核弹。几何桶的正确用法，叶师傅在线教学', '恐怖如斯！职业级的完美几何桶教室，看过的都说6', '【叶音符】再也不让蓝了，国服第一皇子惨遭蓝BUFF暴扣，巅峰科比双手骨折', '卡莎风女：5分钟搞我们4次！你还是个人？', '当你用职业级意识预言对面！赵信：我难道在玩恐怖游戏？生化危机开门杀？', '一套秒杀！飞天躲大+E惩杀人，美与凶残的极致！猪年需要一把精彩的蛛蛛打野', '我们是冠军！50血基地翻盘！观众：刚才说要日猪的出来！', '当我有闪现的时候，我的EQ就不会空。现场示范皇子E技能BUG。', '【叶音符直播】螳螂豹女 瞎子木木 皇子卡牌老鼠 02.03周日', '笑出猪叫，王者打野完美融入人机分段，一把游戏够半期主播真会玩', '「叶音符」剑来！这将会是一个，惨痛的教训~', '「叶音符」打比赛出杀人剑？原来这个人，五年前就在搞事了（YGvsLGD）']",史诗级丧心病狂！我帮你把队友杀了，快去吃兵升16级,35633
42824731,BV1rb411z7g1,日常玩：皇子，酒桶\r\n最近常玩：太多啦！\r\n一辈子玩一把：德莱文、潘森\r\n\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,71,"{0: '蜘蛛vs皇子13-5', 1: '皇子vs酒桶19-0', 2: '木木vs龙女16-4', 3: '鳄鱼vs瑞雯17-4', 4: '亚索vs皎月11-11 输', 5: '皇子vs瞎子29-1', 6: '螳螂vs剑圣25-5', 7: '瞎子vs剑圣15-4', 8: '酒桶vs人马8-11 耻辱下播'}",http://i0.hdslb.com/bfs/archive/c90fec55420e7494e3b05a6e642ba7e1629ed1b5.png,1549467583,"['我们是冠军！50血基地翻盘！观众：刚才说要日猪的出来！', '史诗级丧心病狂！我帮你把队友杀了，快去吃兵升16级', '无敌！16分钟一打五，少林功夫太强辣', '当一个王者螳螂打钻石局是如何做到像开了外挂一样', '你逗我！？腾讯心悦会员玩皇子居然隐藏3大特权', '想抢龙？劳资瞬秒大龙4000血让你来抢', '史诗级舔狗！分奴劫：给您出骑士之誓，你是我大哥', '进来学透视，9分钟让剑圣出门暴毙6次，29杀戒网瘾', '好羡慕这个锐雯，0-14也能赢游戏', '卡莎风女：5分钟搞我们4次！你还是个人？', '【叶音符】残血反身杀三个，阿木木是你能追的？ 01.12周六', '叶音符：你们放心，目前还没有加强ad的任何消息放出，除了ad都有加强^^', '笑出猪叫，王者打野完美融入人机分段，一把游戏够半期主播真会玩', '「叶音符」节目效果爆炸，不需要标题！', '恐怖如斯！职业级的完美几何桶教室，看过的都说6', '叶音符：抱歉，打野并不喜欢给惩戒中单当狗', '叶音符：这个人玩个皇子带余震虚弱来狙击我?就这？建议再去斗鱼12313进修一个月', '双排vs五黑！感觉自己在打S9比赛，团战场面一度混乱', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '叶音符：只有这个英雄配得上暴力美学四个字！详细连招+英雄细节详解', '「叶音符」王者级蜘蛛！求求你空一个E吧！', '叶音符：20分钟775的射程你们见过没？这英雄顺风随便一打五', '【叶音符直播】刀妹蜘蛛EZ狗熊卡牌 木木皇子螳螂男枪 06.03 周一', '当老师念出大司谜语会发生什么', '我是卡莎，我报警了，这死歌开了秒人挂！一R秒我1500血', '【浪子彦】黑仔用亚索打鳄鱼会是怎样？', '【主播真会玩联盟篇】2018年度篇：主播搞笑贺新年！', '【叶音符】叶师傅有抖音号啦 01.10周四']",【叶音符直播】初一晚上 亚索鳄鱼 蜘蛛木木 皇子酒桶 螳螂瞎子 02.05周二,14572
42881300,BV1fb411z7i2,完整录播：av42641172的P12\r\n\r\n叶音符直播 douyu.com\u002F12313\r\n主玩打野，每晚8点到凌晨2点,86,{0: '190203皇子vs剑圣30-9'},http://i2.hdslb.com/bfs/archive/620576f469375097ce0697034f52eb8f42012476.png,1549535880,"['5杀阿木木：团战必胜秘诀，先花1秒钟把对面后排全锤死！', '叶音符：大师局一眼识破卡莎是演员，水友破案提示雪人是导演', '无尽电刀太肉啦！1次不死，优秀的打野就是不会有死亡', '无敌！16分钟一打五，少林功夫太强辣', '史诗级丧心病狂！我帮你把队友杀了，快去吃兵升16级', '当你用职业级意识预言对面！赵信：我难道在玩恐怖游戏？生化危机开门杀？', '史诗级舔狗！分奴劫：给您出骑士之誓，你是我大哥', '卡莎风女：5分钟搞我们4次！你还是个人？', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '排位日常，己方血崩的超鬼上单vs敌方超神的怪物上单，我们什么场面没见过', '叶音符：20秒一个R，一个R瞬间融化AD，这个英雄发育起来简直无解', '叶音符：抱歉，打野并不喜欢给惩戒中单当狗', '一套秒杀！飞天躲大+E惩杀人，美与凶残的极致！猪年需要一把精彩的蛛蛛打野', '我是卡莎，我报警了，这死歌开了秒人挂！一R秒我1500血', '【叶音符】叶师傅有抖音号啦 01.10周四', '叶音符：稻梦空间组合之无限恐惧，反野一定要做到这一点才叫做反野', '好羡慕这个锐雯，0-14也能赢游戏', '【叶音符直播】29杀皇子开门红，我叶音符没有开挂 01.23周三', '当你在钻石局37杀不死，而对面放弃翻盘只想杀你一次', '【叶音符】最极致的翻盘！掉两路+门牙塔全破+掉线5分钟 01.06周日', '叶音符：要不是我在别的地方看过这个套路，我电竞高斯今天就被你套进去了。', '我们是冠军！50血基地翻盘！观众：刚才说要日猪的出来！', '恐怖如斯！职业级的完美几何桶教室，看过的都说6', '【叶音符直播】剑圣螳螂老鼠 酒桶瞎子木木 卡牌皇子 02.16周六', '你逗我！？腾讯心悦会员玩皇子居然隐藏3大特权', '笑出猪叫，王者打野完美融入人机分段，一把游戏够半期主播真会玩', '四杀？抢大龙？我全都要，看到就是赚到，我这个劫还可以吧？', '「叶音符」打比赛出杀人剑？原来这个人，五年前就在搞事了（YGvsLGD）', '劫EZ露露吵架送头，所有人以为都输了，2V8强迫翻盘了解一下', '【叶音符直播】初一白天 瞎子老鼠 皇子酒桶 02.05周二', '进来学透视，9分钟让剑圣出门暴毙6次，29杀戒网瘾']",双排vs五黑！感觉自己在打S9比赛，团战场面一度混乱,22426
